comment,label
Ghatiya kaam kiya tumne.,warning
Arey Ghatiya kaam kiya tumne.,warning
"This helped me a lot, thanks.",safe
"Bas ab aur sunna nahi, tum saale paagal ho. 🙂",severe
"Ye baat bilkul galat hai, soch lo. abhi 😡",warning
"Gandu aadmi, hat pagle.",severe
Ghatiya insaan ho tum.,severe
"Tu thoda sudhar, yaar.",warning
"Bakwas band kar, samajh nahi aata kya? abhi 👌",warning
Interesting point — mujhe pasand aaya.,safe
Hello Can you explain this please? kya kar rahe ho?  mast,safe
"Hello Thanks for sharing, bahut useful hai.",safe
"Kya bakwaas likhta hai tu, band kar. 😡",severe
Tujhse badi bewakoofi kisi mein nahi.!,severe
Tu bilkul chutiya hai. 🙂,severe
"Saala bakwas banda, hat ja.",severe
Ghatiya kaam kiya tumne. 🙏,warning
Tujhse badi bewakoofi kisi mein nahi.,severe
Arre Jyada bakwaas mat kar yaar.,warning
"Itna bekaar kaam, tumhe sharam nahi aati? Bhag 🙏!!!",severe
"Hello Great work, keep it up! 😒",safe
Useful info — saved it 🙏 😂,safe
"Kya bakwaas likhta hai tu, band kar. 😂",severe
Arre Stop karo ye faltu posts. 🙂,warning
"Good job yaar, shandar! 🙂",safe
"Arre Bakwas band kar, samajh nahi aata kya? bas",warning
Can you explain this please? kya kar rahe ho? ,safe
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
Interesting point — mujhe pasand aaya.,safe
"Itna bekaar kaam, tumhe sharam nahi aati? 😂😂",severe
"Arey Bakwas band kar, samajh nahi aata kya?",warning
"Gandu aadmi, hat pagle. 🙂!",severe
Can you explain this please? kya kar rahe ho? ,safe
"Hello Thanks for sharing, bahut useful hai.",safe
"Tumhara koi ilaaj nahi, bas ruk ja. 😒",severe
"This helped me a lot, thanks. 👍",safe
"Gandu aadmi, hat pagle.",severe
"Arey Aise mat bolo, ajeeb lagta hai. 🙂",warning
"This helped me a lot, thanks.",safe
"Gandu aadmi, hat pagle. 🙏!!",severe
"Arre Tu thoda sudhar, yaar. 👌",warning
"Bas ab aur sunna nahi, tum saale paagal ho. 🙄",severe
"Ye baat bilkul galat hai, soch lo.",warning
Hello Useful info — saved it 🙏 😒,safe
Tera dimag kharab hai yaar.,severe
Kya aap isko thoda aur detail mein bata sakte ho? 😂😂,safe
"Ye baat bilkul galat hai, soch lo.",warning
"Great work, keep it up! 😒",safe
"Bas ab aur sunna nahi, tum saale paagal ho. 😊!!",severe
Arre Ghatiya kaam kiya tumne. 😒,warning
"Please bhai, thoda mature bano. please 👌",warning
"Gandu aadmi, hat pagle.!",severe
"Good job yaar, shandar!",safe
Tujhse badi bewakoofi kisi mein nahi. 🙄!!,severe
"Please bhai, thoda mature bano. 👍",warning
Arre Jyada bakwaas mat kar yaar.,warning
"Arre Aise mat bolo, ajeeb lagta hai.",warning
"Arre Bakwas band kar, samajh nahi aata kya? 🙏",warning
Arre Stop karo ye faltu posts.,warning
"Thanks for sharing, bahut useful hai.",safe
"Bas ab aur sunna nahi, tum saale paagal ho. 👌!!",severe
"Tumse expect nahi tha, thoda behtar karo. bas 👌",warning
I agree with you on this point. 🙂,safe
Ghatiya kaam kiya tumne. 🙏,warning
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Tera dimag kharab hai yaar.!,severe
"Thanks for sharing, bahut useful hai. 🙄",safe
Stop karo ye faltu posts.,warning
"Arre Bakwas band kar, samajh nahi aata kya? 🙏",warning
"Hey , shaam karo 🙂 Nice",safe
"Saala bakwas banda, hat ja. 🙂!!",severe
"Kya bakwaas likhta hai tu, band kar. Saala 🙂",severe
Useful info — saved it 🙏,safe
"Gandu aadmi, hat pagle.",severe
Tera dimag kharab hai yaar. 🙄,severe
"Aise mat bolo, ajeeb lagta hai.",warning
Hey I agree with you on this point. Thanks,safe
I agree with you on this point.,safe
Useful info — saved it 🙏,safe
"Hey , shaam karo 🙂",safe
"Hey , shaam karo 🙂",safe
"Aise mat bolo, ajeeb lagta hai.",warning
Stop karo ye faltu posts.,warning
"This helped me a lot, thanks.",safe
"Great work, keep it up! 😒",safe
Tu bilkul chutiya hai.!,severe
Hi Kya aap isko thoda aur detail mein bata sakte ho? 🙂,safe
"Hey , shaam karo 🙂",safe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
"Hey , shaam karo 🙂",safe
"Bakwas band kar, samajh nahi aata kya?",warning
Tu bilkul chutiya hai.,severe
"Itna bekaar kaam, tumhe sharam nahi aati? Hatao!",severe
Tera dimag kharab hai yaar. Abhi 🙂,severe
Ghatiya insaan ho tum. Saala!!!,severe
"Arey Aise mat bolo, ajeeb lagta hai. please 😒",warning
"Bas ab aur sunna nahi, tum saale paagal ho. 👍!",severe
"Arre Chalo theek hai, par agli baar dhyaan rakho.",warning
"Hello Good job yaar, shandar! 😂",safe
Hello I agree with you on this point.,safe
"Arey Tu thoda sudhar, yaar.",warning
"Saala bakwas banda, hat ja.!",severe
Stop karo ye faltu posts.,warning
"Kya bakwaas likhta hai tu, band kar. 🙄",severe
Useful info — saved it 🙏,safe
Arre Ghatiya kaam kiya tumne.,warning
"Arre Please bhai, thoda mature bano.",warning
"Kya bakwaas likhta hai tu, band kar.",severe
"Kya bakwaas likhta hai tu, band kar.!",severe
"Hi Great work, keep it up! 😒 😊",safe
"Arey Please bhai, thoda mature bano.",warning
"Hello Great work, keep it up! 😒",safe
"Tu thoda sudhar, yaar. 🙄",warning
Tu bilkul chutiya hai. 👌,severe
Tu bilkul chutiya hai. Abhi 😒,severe
"Gandu aadmi, hat pagle. 😡",severe
Can you explain this please? kya kar rahe ho?  👍,safe
Ghatiya insaan ho tum. 😡,severe
"Tu thoda sudhar, yaar.",warning
Interesting point — mujhe pasand aaya.,safe
"Hi Thanks for sharing, bahut useful hai.",safe
Stop karo ye faltu posts.,warning
"Itna bekaar kaam, tumhe sharam nahi aati? 👌",severe
Tujhse badi bewakoofi kisi mein nahi. Hatao 😂,severe
"Chalo theek hai, par agli baar dhyaan rakho. 😂",warning
"Aise mat bolo, ajeeb lagta hai. thoda 🙂",warning
"Thanks for sharing, bahut useful hai.",safe
"Great work, keep it up! 😒",safe
"Tumse expect nahi tha, thoda behtar karo.",warning
Stop karo ye faltu posts.,warning
"Bakwas band kar, samajh nahi aata kya? abhi 🙂",warning
Hello Kya aap isko thoda aur detail mein bata sakte ho? 😡,safe
"This helped me a lot, thanks.",safe
Tera dimag kharab hai yaar.!,severe
Tu bilkul chutiya hai.,severe
Tera dimag kharab hai yaar. 🙏!,severe
"Please bhai, thoda mature bano. 😂",warning
Arey Jyada bakwaas mat kar yaar.,warning
"Chalo theek hai, par agli baar dhyaan rakho. 🙏",warning
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Saala bakwas banda, hat ja. 😡",severe
Tera dimag kharab hai yaar.,severe
Hello Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Arre Aise mat bolo, ajeeb lagta hai. 😂😂",warning
Tera dimag kharab hai yaar. 🙂!!,severe
"Gandu aadmi, hat pagle. 😂😂!",severe
"Gandu aadmi, hat pagle. 😒",severe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Gandu aadmi, hat pagle. 🙏!",severe
"Hi Great work, keep it up! 😒 Thx",safe
"Chalo theek hai, par agli baar dhyaan rakho. thoda 😂",warning
Tujhse badi bewakoofi kisi mein nahi. Saala 😂,severe
"Saala bakwas banda, hat ja. Bhag 😡",severe
"Tu thoda sudhar, yaar. 😡",warning
Ghatiya insaan ho tum.!!,severe
Can you explain this please? kya kar rahe ho?  great,safe
Tu bilkul chutiya hai. 👍,severe
Tu bilkul chutiya hai. 😡,severe
Stop karo ye faltu posts.,warning
Useful info — saved it 🙏 😡,safe
"Arey Chalo theek hai, par agli baar dhyaan rakho. 🙂",warning
Jyada bakwaas mat kar yaar.,warning
"Hey , shaam karo 🙂",safe
"Bakwas band kar, samajh nahi aata kya?",warning
Arey Stop karo ye faltu posts.,warning
Ghatiya insaan ho tum. 👍,severe
Tujhse badi bewakoofi kisi mein nahi. 🙄!,severe
"Arre Bakwas band kar, samajh nahi aata kya? 😡",warning
Can you explain this please? kya kar rahe ho? ,safe
Tujhse badi bewakoofi kisi mein nahi. 🙏,severe
"Aise mat bolo, ajeeb lagta hai. 🙂",warning
"Great work, keep it up! 😒",safe
"Bas ab aur sunna nahi, tum saale paagal ho. 👌!",severe
"Arey Aise mat bolo, ajeeb lagta hai. 👍",warning
"Hi Good job yaar, shandar! 🙏",safe
Jyada bakwaas mat kar yaar. abhi 😂😂,warning
"Bakwas band kar, samajh nahi aata kya?",warning
Tera dimag kharab hai yaar. 😂😂,severe
"Arey Please bhai, thoda mature bano.",warning
"Tu thoda sudhar, yaar. 😂",warning
"Thanks for sharing, bahut useful hai. 🙄",safe
"Hey , shaam karo 🙂",safe
Arre Ghatiya kaam kiya tumne.,warning
Hello Can you explain this please? kya kar rahe ho?  😊,safe
Tera dimag kharab hai yaar. 🙄,severe
"Hello Hey , shaam karo 🙂",safe
"Aise mat bolo, ajeeb lagta hai.",warning
"Kya bakwaas likhta hai tu, band kar. 😂",severe
Ghatiya insaan ho tum. 😒,severe
Arey Stop karo ye faltu posts. 🙂,warning
"Ye baat bilkul galat hai, soch lo.",warning
"Kya bakwaas likhta hai tu, band kar. Bhag 😊",severe
"This helped me a lot, thanks.",safe
Interesting point — mujhe pasand aaya. 😡,safe
"Tumhara koi ilaaj nahi, bas ruk ja.!",severe
"Arre Please bhai, thoda mature bano.",warning
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
"Aise mat bolo, ajeeb lagta hai. please 👍",warning
Jyada bakwaas mat kar yaar. 😡,warning
I agree with you on this point.,safe
"Hey , shaam karo 🙂 🙄",safe
"Bas ab aur sunna nahi, tum saale paagal ho. 😊",severe
Tujhse badi bewakoofi kisi mein nahi.!,severe
Useful info — saved it 🙏 😂,safe
"Arey Bakwas band kar, samajh nahi aata kya?",warning
Interesting point — mujhe pasand aaya. 😊,safe
Tu bilkul chutiya hai. Abhi!!!,severe
"Hi Good job yaar, shandar!",safe
"Gandu aadmi, hat pagle.!!",severe
"Bakwas band kar, samajh nahi aata kya?",warning
"Tumhara koi ilaaj nahi, bas ruk ja. Hatao 🙏!!!",severe
"Hello Good job yaar, shandar!",safe
"Hello Great work, keep it up! 😒 🙄",safe
Interesting point — mujhe pasand aaya.,safe
Hello Interesting point — mujhe pasand aaya.,safe
"Thanks for sharing, bahut useful hai.",safe
Arey Ghatiya kaam kiya tumne.,warning
"This helped me a lot, thanks.",safe
"Kya bakwaas likhta hai tu, band kar. Saala 🙏!",severe
"Bas ab aur sunna nahi, tum saale paagal ho. 😂",severe
"Tumse expect nahi tha, thoda behtar karo. 😂😂",warning
Kya aap isko thoda aur detail mein bata sakte ho? 😊,safe
"Gandu aadmi, hat pagle.!!",severe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Please bhai, thoda mature bano. 🙏",warning
Interesting point — mujhe pasand aaya.,safe
"Thanks for sharing, bahut useful hai.",safe
"Good job yaar, shandar!",safe
"Aise mat bolo, ajeeb lagta hai. please 😡",warning
"Chalo theek hai, par agli baar dhyaan rakho. abhi 👍",warning
"Aise mat bolo, ajeeb lagta hai.",warning
"Please bhai, thoda mature bano. 😂😂",warning
Can you explain this please? kya kar rahe ho? ,safe
"Gandu aadmi, hat pagle. 🙏!!",severe
"Aise mat bolo, ajeeb lagta hai. abhi 🙄",warning
"Thanks for sharing, bahut useful hai. 🙄",safe
"Hi This helped me a lot, thanks.",safe
Arre Stop karo ye faltu posts.,warning
Can you explain this please? kya kar rahe ho? ,safe
"Bakwas band kar, samajh nahi aata kya? 😂😂",warning
Ghatiya insaan ho tum.!!,severe
"Ye baat bilkul galat hai, soch lo.",warning
"Tumhara koi ilaaj nahi, bas ruk ja. 👌!",severe
I agree with you on this point.,safe
"Hello Great work, keep it up! 😒",safe
Ghatiya kaam kiya tumne. 😒,warning
"Arey Tumse expect nahi tha, thoda behtar karo.",warning
"Tu thoda sudhar, yaar.",warning
"Great work, keep it up! 😒",safe
Interesting point — mujhe pasand aaya. 👌,safe
Hi Can you explain this please? kya kar rahe ho? ,safe
I agree with you on this point. 👍,safe
"Aise mat bolo, ajeeb lagta hai.",warning
"Saala bakwas banda, hat ja. Saala 👍",severe
Tera dimag kharab hai yaar. Abhi 😂😂,severe
Jyada bakwaas mat kar yaar.,warning
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Hello Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Itna bekaar kaam, tumhe sharam nahi aati? Saala 😂😂",severe
"Arre Bakwas band kar, samajh nahi aata kya?",warning
Kya aap isko thoda aur detail mein bata sakte ho? 🙄,safe
"Gandu aadmi, hat pagle.",severe
"Arre Tu thoda sudhar, yaar. thoda 🙂",warning
"Arre Tu thoda sudhar, yaar.",warning
"Arey Bakwas band kar, samajh nahi aata kya?",warning
Hi Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Itna bekaar kaam, tumhe sharam nahi aati? 👌",severe
"Hello Great work, keep it up! 😒 mast",safe
"Aise mat bolo, ajeeb lagta hai.",warning
Arey Stop karo ye faltu posts.,warning
"Gandu aadmi, hat pagle. 😂😂!",severe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
Tujhse badi bewakoofi kisi mein nahi. 🙏,severe
Ghatiya insaan ho tum. Saala 😡,severe
"Saala bakwas banda, hat ja. 👍!!",severe
"Aise mat bolo, ajeeb lagta hai.",warning
"Great work, keep it up! 😒",safe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
Hi I agree with you on this point.,safe
Arre Ghatiya kaam kiya tumne. 😊,warning
"Chalo theek hai, par agli baar dhyaan rakho.",warning
Tera dimag kharab hai yaar. Hatao 😂,severe
"This helped me a lot, thanks. 😊",safe
"Hi This helped me a lot, thanks.",safe
"Kya bakwaas likhta hai tu, band kar.",severe
"Saala bakwas banda, hat ja.",severe
Ghatiya insaan ho tum.!!,severe
Hi Useful info — saved it 🙏 👌,safe
"Itna bekaar kaam, tumhe sharam nahi aati? 🙄",severe
"Tumhara koi ilaaj nahi, bas ruk ja.!",severe
"Ye baat bilkul galat hai, soch lo.",warning
"Tu thoda sudhar, yaar.",warning
"Hello Thanks for sharing, bahut useful hai.",safe
Ghatiya insaan ho tum.!,severe
"Good job yaar, shandar! 🙂",safe
I agree with you on this point.,safe
Interesting point — mujhe pasand aaya. 😒,safe
"Tumse expect nahi tha, thoda behtar karo. thoda 😒",warning
"Hi Thanks for sharing, bahut useful hai. mast",safe
Hi Useful info — saved it 🙏 👌,safe
"Saala bakwas banda, hat ja.",severe
Tu bilkul chutiya hai.,severe
"Tumse expect nahi tha, thoda behtar karo.",warning
"Please bhai, thoda mature bano.",warning
"Good job yaar, shandar!",safe
"Itna bekaar kaam, tumhe sharam nahi aati?!",severe
"Gandu aadmi, hat pagle. Hatao 🙂",severe
"Bakwas band kar, samajh nahi aata kya? 😂",warning
"Gandu aadmi, hat pagle.",severe
Arre Stop karo ye faltu posts.,warning
"Saala bakwas banda, hat ja.!!",severe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
Tu bilkul chutiya hai. Saala!!!,severe
"Thanks for sharing, bahut useful hai. Thx",safe
"Kya bakwaas likhta hai tu, band kar. 🙏",severe
Tujhse badi bewakoofi kisi mein nahi.!,severe
Ghatiya insaan ho tum.,severe
Hi Interesting point — mujhe pasand aaya.,safe
"Arey Ye baat bilkul galat hai, soch lo.",warning
"Good job yaar, shandar!",safe
"Thanks for sharing, bahut useful hai.",safe
"Bakwas band kar, samajh nahi aata kya?",warning
"Good job yaar, shandar! 😊",safe
Stop karo ye faltu posts.,warning
"Hello This helped me a lot, thanks.",safe
Hi I agree with you on this point.,safe
Hi I agree with you on this point. 🙄,safe
Ghatiya kaam kiya tumne.,warning
Hi Useful info — saved it 🙏,safe
"Arre Aise mat bolo, ajeeb lagta hai. please",warning
"Thanks for sharing, bahut useful hai.",safe
"Kya bakwaas likhta hai tu, band kar. 🙄",severe
"Arre Chalo theek hai, par agli baar dhyaan rakho.",warning
Useful info — saved it 🙏,safe
Ghatiya insaan ho tum. Bhag 😂!,severe
Useful info — saved it 🙏 Nice,safe
"Bas ab aur sunna nahi, tum saale paagal ho. 😂!",severe
"Good job yaar, shandar! 🙄",safe
Hello Useful info — saved it 🙏,safe
Tujhse badi bewakoofi kisi mein nahi.,severe
"Hello Thanks for sharing, bahut useful hai.",safe
"Bas ab aur sunna nahi, tum saale paagal ho. 😒!!",severe
Stop karo ye faltu posts. 😂,warning
"Bas ab aur sunna nahi, tum saale paagal ho. 👍!",severe
Tera dimag kharab hai yaar. 🙄,severe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
I agree with you on this point.,safe
"Hello This helped me a lot, thanks. sahi",safe
Tujhse badi bewakoofi kisi mein nahi.,severe
Tera dimag kharab hai yaar.,severe
Tu bilkul chutiya hai. Hatao 😂😂!!!,severe
"Thanks for sharing, bahut useful hai.",safe
Useful info — saved it 🙏,safe
"Thanks for sharing, bahut useful hai. 👍",safe
Stop karo ye faltu posts.,warning
Interesting point — mujhe pasand aaya. Nice,safe
Kya aap isko thoda aur detail mein bata sakte ho? 👌,safe
"Great work, keep it up! 😒",safe
"Hey , shaam karo 🙂 shandar",safe
"Arey Chalo theek hai, par agli baar dhyaan rakho.",warning
I agree with you on this point. 🙏,safe
"Kya bakwaas likhta hai tu, band kar.!!",severe
"Hello Thanks for sharing, bahut useful hai.",safe
"Ye baat bilkul galat hai, soch lo.",warning
Hello I agree with you on this point.,safe
I agree with you on this point.,safe
"Hello This helped me a lot, thanks.",safe
"Hello Great work, keep it up! 😒",safe
"Tumse expect nahi tha, thoda behtar karo. 👌",warning
"Kya bakwaas likhta hai tu, band kar. Saala 😒",severe
Hi Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Arre Tu thoda sudhar, yaar.",warning
"Please bhai, thoda mature bano. 👌",warning
Tujhse badi bewakoofi kisi mein nahi.!!,severe
Useful info — saved it 🙏,safe
Tujhse badi bewakoofi kisi mein nahi. 😊,severe
"Please bhai, thoda mature bano. 😒",warning
"Please bhai, thoda mature bano. 🙄",warning
Hi Can you explain this please? kya kar rahe ho?,safe
Hello Useful info — saved it 🙏,safe
Tera dimag kharab hai yaar.!!,severe
"Gandu aadmi, hat pagle.!!",severe
"Bakwas band kar, samajh nahi aata kya?",warning
Stop karo ye faltu posts.,warning
"Hello Good job yaar, shandar!",safe
"Good job yaar, shandar! 😊",safe
Hi Useful info — saved it 🙏 😒,safe
"Please bhai, thoda mature bano.",warning
"Gandu aadmi, hat pagle.",severe
"Hey Hey , shaam karo 🙂 😂😂",safe
"Tu thoda sudhar, yaar.",warning
Ghatiya insaan ho tum.!,severe
Interesting point — mujhe pasand aaya.,safe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
Ghatiya insaan ho tum. 🙏,severe
"Itna bekaar kaam, tumhe sharam nahi aati? 😂😂",severe
"This helped me a lot, thanks.",safe
Useful info — saved it 🙏 😡,safe
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"Good job yaar, shandar!",safe
"Ye baat bilkul galat hai, soch lo.",warning
"Thanks for sharing, bahut useful hai. 🙂",safe
I agree with you on this point.,safe
"Chalo theek hai, par agli baar dhyaan rakho. bas 😒",warning
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Good job yaar, shandar!",safe
"Tumhara koi ilaaj nahi, bas ruk ja.!",severe
"Ye baat bilkul galat hai, soch lo.",warning
"Arey Ye baat bilkul galat hai, soch lo.",warning
"This helped me a lot, thanks. 👍",safe
Hey Interesting point — mujhe pasand aaya. sahi,safe
Hi Interesting point — mujhe pasand aaya.,safe
"Bakwas band kar, samajh nahi aata kya?",warning
"Aise mat bolo, ajeeb lagta hai. bas 😊",warning
"Arre Tumse expect nahi tha, thoda behtar karo.",warning
Ghatiya kaam kiya tumne. 👍,warning
Stop karo ye faltu posts. 🙂,warning
Hi I agree with you on this point.,safe
Hi I agree with you on this point.,safe
"Kya bakwaas likhta hai tu, band kar. Saala 😡!!",severe
